__record_tag_AMPP,APID,APPID,COMBPACKCD,DISCCD,DISCDT,INVALID_AMPP,LEGAL_CATCD,NM_AMPP,SUBP,VPPID,__record_tag_AMP,ABBREVNM,AVAIL_RESTRICTCD,COMBPRODCD,DESC,EMA,FLAVOURCD,INVALID_AMP,LIC_AUTHCD,LIC_AUTHCHANGECD,LIC_AUTHCHANGEDT,LIC_AUTH_PREVCD,NM_AMP,NMDT,NM_PREV,PARALLEL_IMPORT,SUPPCD,VPID,__record_tag,INVALID,NM,QTYVAL,QTY_UOMCD,__record_tag_VMP,ABBREVNM_VMP,BASISCD,BASIS_PREVCD,CFC_F,COMBPRODCD_VMP,DF_INDCD,GLU_F,INVALID_VMP,NM_VMP,NMCHANGECD,NMDT_VMP,NMPREV,NON_AVAILCD,NON_AVAILDT,PRES_F,PRES_STATCD,SUG_F,UDFS,UDFS_UOMCD,UNIT_DOSE_UOMCD,VPIDDT,VPIDPREV,VTMID,__record_tag_VTM,ABBREVNM_VTM,INVALID_VTM,NM_VTM,VTMIDDT,VTMIDPREV,AGGREGATED_INGREDIENTS,AGGREGATED_ROUTES,DOSE_FORM,SUPPLIER_NAME
AMPP,34689611000001104,34689711000001108,,,,,4,Skinnies Viscose stockinette vest long sleeve small adult Black (Dermacea Ltd) 1 device,,11362211000001107,AMP,,1,,Skinnies Viscose stockinette vest long sleeve small adult Black (Dermacea Ltd),,,,2,,,,Skinnies Viscose stockinette vest long sleeve small adult,,,,15048311000001108,11393011000001108,VMPP,,Elasticated viscose stockinette vest small adult 1 device,1.0,3318711000001107.0,VMP,,7,7.0,,,3,,,Elasticated viscose stockinette vest small adult,4.0,2009-01-09,Elasticated viscose stockinette vest adult small,,,,4,,,,,,,,,,,,,,,,,Dermacea Ltd
AMPP,10360911000001108,10361111000001104,,1.0,2015-03-10,,4,Build-up nutritious soup oral powder 49g sachets chicken (Nestle Health Science) 1 sachet,,10360511000001101,AMP,,9,,Build-up nutritious soup oral powder 49g sachets chicken (Nestle Health Science),,15.0,,0,,,,Build-up nutritious soup oral powder 49g sachets chicken,2012-11-05,Build-up instant soup oral powder 49g sachets chicken,,2884201000001102,10365011000001103,VMPP,,Generic Build-up nutritious soup oral powder 49g sachets 1 sachet,1.0,733013000.0,VMP,,7,7.0,,,3,1.0,,Generic Build-up nutritious soup oral powder 49g sachets,4.0,2012-11-05,Generic Build-up instant soup oral powder 49g sachets,1.0,2015-03-10,,4,,,,,,,,,,,,,,,Oral,Oral powder,Nestle Health Science
AMPP,18946511000001101,18946611000001102,,1.0,2015-05-01,,4,Sigvaris Essential Comfortable class 2 (23-32mmHg) thigh length closed toe with waist attachment lymphoedema garment short medium right Skin (Sigvaris Britain Ltd) 1 device,,33018311000001109,AMP,,9,,Sigvaris Essential Comfortable class 2 (23-32mmHg) thigh length closed toe with waist attachment lymphoedema garment short medium right Skin (Sigvaris Britain Ltd),,,,2,,,,Sigvaris Essential Comfortable class 2 (23-32mmHg) thigh length closed toe with waist attachment lymphoedema garment short medium right,2020-01-01,Sigvaris Comfort class 2 (23-32mmHg) thigh length closed toe with waist attachment lymphoedema garment short medium right,,10143211000001106,33508011000001106,VMPP,,Lymphoedema garments thigh length closed toe with waist/hip attachment 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with waist/hip attachment,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,24942311000001106,24942411000001104,,1.0,2023-01-01,,4,Juzo Hostess class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide short size VI Sesame (Juzo UK Ltd) 2 device,,33017911000001109,AMP,,9,,Juzo Hostess class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide short size VI Sesame (Juzo UK Ltd),,,,2,,,,Juzo Hostess class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide short size VI,2014-11-01,Juzo Hostess class 2 (23-32mmHg) thigh length closed toe with wide silicone top band lymphoedema garment short size VI,,11473311000001109,33507811000001104,VMPP,,Lymphoedema garments thigh length closed toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,18783111000001104,18989611000001103,,,,,4,Dressfilm dressing 15cm x 20cm (St Georges Medical Ltd) 10 dressing,,7763411000001100,AMP,,1,,Dressfilm dressing 15cm x 20cm (St Georges Medical Ltd),,,,2,,,,Dressfilm dressing 15cm x 20cm,,,,17281211000001109,3138311000001107,VMPP,,Vapour-permeable adhesive film dressing 15cm x 20cm 10 dressing,10.0,3320111000001103.0,VMP,,7,,,,3,,,Vapour-permeable adhesive film dressing 15cm x 20cm,,,,,,,4,,,,,,,,,,,,,,,,,St Georges Medical Ltd
AMPP,38284211000001103,38284311000001106,,,,,4,Juzo Move class 1 (18-21mmHg) below knee closed toe with silicone balance border lymphoedema garment standard size V Black pepper (Juzo UK Ltd) 2 device,,33001711000001100,AMP,,1,,Juzo Move class 1 (18-21mmHg) below knee closed toe with silicone balance border lymphoedema garment standard size V Black pepper (Juzo UK Ltd),,,,2,,,,Juzo Move class 1 (18-21mmHg) below knee closed toe with silicone balance border lymphoedema garment standard size V,,,,11473311000001109,33502011000001108,VMPP,,Lymphoedema garments below knee closed toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,10949511000001108,10949611000001107,,,,,4,Cuiwear female ostomy support briefs twin size 24 CF57 Black (CUI International) 1 device,,6108511000001104,AMP,,1,,Cuiwear female ostomy support briefs twin size 24 CF57 Black (CUI International),,,,2,,,,Cuiwear female ostomy support briefs twin size 24,,,,9656111000001105,7293711000001103,VMPP,,Ostomy bag covers 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Ostomy bag covers,,,,,,,4,,,,,,,,,,,,,,,,,CUI International
AMPP,28796511000001100,28796611000001101,,1.0,2017-10-11,,3,Temozolomide 140mg capsules (Actavis UK Ltd) 5 capsule,,12557111000001106,AMP,,9,,Temozolomide 140mg capsules (Actavis UK Ltd),,,,1,,,,Temozolomide 140mg capsules,,,,3875201000001104,12564211000001102,VMPP,,Temozolomide 140mg capsules 5 capsule,5.0,428641000.0,VMP,,1,,,,1,,,Temozolomide 140mg capsules,,,,,,,1,,1.0,428641000.0,428641000.0,,,777702003.0,VTM,,,Temozolomide,2023-02-06,116099008.0,Temozolomide 140.0 nan,Oral,Oral capsule,Actavis UK Ltd
AMPP,28928511000001102,28928711000001107,,1.0,2016-06-01,,3,Isosorbide dinitrate 25mg/50ml solution for infusion vials (Special Order) 10 vial,,28928411000001101,AMP,,9,,Isosorbide dinitrate 25mg/50ml solution for infusion vials (Special Order),,,,0,,,,Isosorbide dinitrate 25mg/50ml solution for infusion vials,,,,8286711000001104,28928211000001100,VMPP,,Isosorbide dinitrate 25mg/50ml solution for infusion vials 10 vial,10.0,415818006.0,VMP,,1,,,,1,,,Isosorbide dinitrate 25mg/50ml solution for infusion vials,,,,,,,1,,50.0,258773002.0,415818006.0,,,1204436008.0,VTM,,,Isosorbide dinitrate,2023-02-06,3.64080110000011e+16,Isosorbide dinitrate 500.0 nan,Intracoronary | Intravenous,Solution for infusion,Special Order
AMPP,13622711000001105,13622811000001102,,,,,3,Haloperidol 10mg/5ml oral solution sugar free (Pinewood Healthcare) 100 ml,,1279911000001105,AMP,,1,,Haloperidol 10mg/5ml oral solution sugar free (Pinewood Healthcare),,,,1,,,,Haloperidol 10mg/5ml oral solution sugar free,,,,3147701000001107,42272811000001107,VMPP,,Haloperidol 10mg/5ml oral solution sugar free 100 ml,100.0,258773002.0,VMP,,1,,,,2,,,Haloperidol 10mg/5ml oral solution sugar free,,,,,,,1,1.0,,,,2023-09-22,321420008.0,776172004.0,VTM,,,Haloperidol,2023-02-06,10756001.0,Haloperidol 2.0 nan,Oral,Oral solution,Pinewood Healthcare
AMPP,42484911000001101,42485111000001100,,,,,3,Valaciclovir 500mg tablets (Accord-UK Ltd) 42 tablet 2 x 21 tablets,2 x 21 tablets,1083311000001109,AMP,,1,,Valaciclovir 500mg tablets (Accord-UK Ltd),,,,1,,,,Valaciclovir 500mg tablets,,,,18471011000001103,41486911000001108,VMPP,,Valaciclovir 500mg tablets 42 tablet,42.0,428673006.0,VMP,,1,,,,1,,,Valaciclovir 500mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-02-17,324821004.0,777906008.0,VTM,,,Valaciclovir,2023-02-06,324820003.0,Valaciclovir hydrochloride 500.0 nan,Oral,Oral tablet,Accord-UK Ltd
AMPP,16085911000001107,16086011000001104,,1.0,2018-08-10,,3,Topiramate 100mg tablets (Actavis UK Ltd) 60 tablet,,1209511000001105,AMP,,9,,Topiramate 100mg tablets (Actavis UK Ltd),1.0,,,1,,,,Topiramate 100mg tablets,,,,3875201000001104,42137411000001109,VMPP,,Topiramate 100mg tablets 60 tablet,60.0,428673006.0,VMP,,1,,,,1,,,Topiramate 100mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-08-04,323024000.0,777808008.0,VTM,,,Topiramate,2023-02-06,108400009.0,Topiramate 100.0 nan,Oral,Oral tablet,Actavis UK Ltd
AMPP,30489611000001100,30489911000001106,,,,,4,Sigvaris Essential Thermoregulating class 3 (34-46mmHg) thigh length closed toe with grip top lymphoedema garment normal medium plus Black (Sigvaris Britain Ltd) 2 device,,33018111000001107,AMP,,1,,Sigvaris Essential Thermoregulating class 3 (34-46mmHg) thigh length closed toe with grip top lymphoedema garment normal medium plus Black (Sigvaris Britain Ltd),,,,2,,,,Sigvaris Essential Thermoregulating class 3 (34-46mmHg) thigh length closed toe with grip top lymphoedema garment normal medium plus,2020-01-01,Sigvaris Cotton class 3 (33-46mmHg) thigh length closed toe with grip top lymphoedema garment normal medium plus,,10143211000001106,33507911000001109,VMPP,,Lymphoedema garments thigh length closed toe with top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,37255211000001101,37255311000001109,,0.0,2025-01-13,,3,Atomoxetine 80mg capsules (Zentiva Pharma UK Ltd) 28 capsule 4 x 7 capsules,4 x 7 capsules,13868611000001101,AMP,,1,,Atomoxetine 80mg capsules (Zentiva Pharma UK Ltd),,,,1,,,,Atomoxetine 80mg capsules,,,,9043311000001106,42008911000001103,VMPP,,Atomoxetine 80mg capsules 28 capsule,28.0,428641000.0,VMP,,1,,,,1,,,Atomoxetine 80mg capsules,,,,,,,1,,1.0,428641000.0,428641000.0,2023-07-03,420189009.0,774690000.0,VTM,,,Atomoxetine,2023-02-06,407038000.0,Atomoxetine hydrochloride 80.0 nan,Oral,Oral capsule,Zentiva Pharma UK Ltd
AMPP,33277711000001108,33277811000001100,,,,,4,Juzo Dynamic class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left short size I Blueberry (Juzo UK Ltd) 1 device,,33018711000001108,AMP,,1,,Juzo Dynamic class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left short size I Blueberry (Juzo UK Ltd),,,,2,,,,Juzo Dynamic class 3 (34-46mmHg) thigh length open toe with waist attachment lymphoedema garment left short size I,,,,11473311000001109,33508411000001102,VMPP,,Lymphoedema garments thigh length open toe with waist/hip attachment 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with waist/hip attachment,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,26848811000001102,26848911000001107,,1.0,2018-04-01,,4,Haddenham Veni class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment short size V Grey (Haddenham Healthcare Ltd) 2 device,,33018111000001107,AMP,,9,,Haddenham Veni class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment short size V Grey (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Veni class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment short size V,,,,14063811000001106,33507911000001109,VMPP,,Lymphoedema garments thigh length closed toe with top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,16457611000001106,16457711000001102,,1.0,2020-02-29,,3,Casodex 50mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,,5344811000001107,AMP,,9,,Casodex 50mg tablets (Mawdsley-Brooks & Company Ltd),,,,1,,,,Casodex 50mg tablets,,,1.0,15125811000001100,42033211000001108,VMPP,,Bicalutamide 50mg tablets 30 tablet,30.0,428673006.0,VMP,,1,,,,1,,,Bicalutamide 50mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-07-07,327366007.0,774854005.0,VTM,,,Bicalutamide,2023-02-06,108766001.0,Bicalutamide 50.0 nan,Oral,Oral tablet,Mawdsley-Brooks & Company Ltd
AMPP,14147211000001104,14147311000001107,,,,,4,Haddenham Venex class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment extra wide regular large Beige (Haddenham Healthcare Ltd) 1 device,,33000411000001102,AMP,,1,,Haddenham Venex class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment extra wide regular large Beige (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Venex class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment extra wide regular large,,,,14063811000001106,33501511000001108,VMPP,,Lymphoedema garments armsleeve with top/band/border and mitten 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments armsleeve with top/band/border and mitten,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,35529811000001109,35529911000001104,2.0,,,,4,Aymes ActaSolve High Energy powder 85g sachets chocolate (Aymes International Ltd) 1 sachet,,35528711000001105,AMP,,1,,Aymes ActaSolve High Energy powder 85g sachets chocolate (Aymes International Ltd),,17.0,,0,,,,Aymes ActaSolve High Energy powder 85g sachets chocolate,2021-09-29,Aymes Shake Extra powder 85g sachets chocolate,,22155511000001100,35541211000001109,VMPP,,Generic Aymes ActaSolve High Energy powder 85g sachets 1 sachet,1.0,733013000.0,VMP,,7,7.0,,,3,1.0,,Generic Aymes ActaSolve High Energy powder 85g sachets,4.0,2021-09-29,Generic Aymes Shake Extra powder 85g sachets,,,,4,,,,,,,,,,,,,,,Oral,Oral powder,Aymes International Ltd
AMPP,10928411000001104,10928511000001100,,1.0,2016-12-06,1.0,1,"ChloraPrep solution 3ml applicators (Becton, Dickinson UK Ltd) 1 applicator",,10928311000001106,AMP,,1,,"ChloraPrep solution 3ml applicators (Becton, Dickinson UK Ltd)",,,,1,,,,ChloraPrep solution 3ml applicators,2010-09-03,ChloraPrep One-Step solution 3ml applicators,,3145001000001102,10931311000001102,VMPP,1.0,Chlorhexidine gluconate 2% / Isopropyl alcohol 70% solution 3ml applicators 1 applicator,1.0,732980001.0,VMP,Chlorhexidine glucon 2%/Isopropyl alcohol 70% soln 3ml,7,7.0,,,1,,,Chlorhexidine gluconate 2% / Isopropyl alcohol 70% solution 3ml applicators,4.0,2010-06-25,Isopropyl alcohol 70% / Chlorhexidine gluconate 2% solution 3ml applicators,,,,1,,3.0,258773002.0,732980001.0,,,775168009.0,VTM,,,Chlorhexidine + Isopropyl alcohol,2023-02-06,413823008.0,Chlorhexidine gluconate 20.0 nan | Isopropyl alcohol 700.0 nan,Cutaneous,Cutaneous solution,"Becton, Dickinson UK Ltd"
AMPP,36582211000001108,36582311000001100,,,,,3,Perampanel 5mg/5ml oral suspension (Special Order) 1 ml,,36582111000001102,AMP,,6,,Perampanel 5mg/5ml oral suspension (Special Order),,,,0,,,,Perampanel 5mg/5ml oral suspension,,,,8286711000001104,36595911000001106,VMPP,,Perampanel 5mg/5ml oral suspension 1 ml,1.0,258773002.0,VMP,,6,,,,2,,,Perampanel 5mg/5ml oral suspension,,,,,,,1,,,,,,,777126008.0,VTM,,,Perampanel,2023-02-06,703728005.0,Perampanel 1.0 nan,Oral,Oral suspension,Special Order
AMPP,21412511000001101,21412611000001102,,,,,3,Trometamol 7.2% solution for infusion 5ml ampoules (Special Order) 1 ampoule,,21412311000001107,AMP,,6,,Trometamol 7.2% solution for infusion 5ml ampoules (Special Order),,,,0,,,,Trometamol 7.2% solution for infusion 5ml ampoules,,,,8286711000001104,21412211000001104,VMPP,,Trometamol 7.2% solution for infusion 5ml ampoules 1 ampoule,1.0,413516001.0,VMP,,1,,,,1,,,Trometamol 7.2% solution for infusion 5ml ampoules,,,,,,,1,,5.0,258773002.0,413516001.0,,,777873000.0,VTM,,,Trometamol,2023-02-06,404882002.0,Trometamol 72.0 nan,Intravenous,Solution for infusion,Special Order
AMPP,24041111000001107,24041211000001101,,,,,4,Mediven harmony class 1 (15-21mmHg) armsleeve lymphoedema garment extra wide regular size VII Sand (Medi UK Ltd) 1 device,,32996111000001105,AMP,,1,,Mediven harmony class 1 (15-21mmHg) armsleeve lymphoedema garment extra wide regular size VII Sand (Medi UK Ltd),,,,2,,,,Mediven harmony class 1 (15-21mmHg) armsleeve lymphoedema garment extra wide regular size VII,2016-10-01,Mediven harmony class 1 (15-21mmHg) armsleeve lymphoedema garment extra wide size VII,,2076801000001104,33499911000001109,VMPP,,Lymphoedema garments armsleeve 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments armsleeve,,,,,,,4,,,,,,,,,,,,,,,,,Medi UK Ltd
AMPP,44202011000001101,44202211000001106,,,,,4,Juzo Move class 2 (23-32mmHg) below knee open toe lymphoedema garment extra short size I Poppy seed (Juzo UK Ltd) 2 device,,33002211000001100,AMP,,1,,Juzo Move class 2 (23-32mmHg) below knee open toe lymphoedema garment extra short size I Poppy seed (Juzo UK Ltd),,,,2,,,,Juzo Move class 2 (23-32mmHg) below knee open toe lymphoedema garment extra short size I,,,,11473311000001109,33502211000001103,VMPP,,Lymphoedema garments below knee open toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee open toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,497111000001108,1461611000001106,,1.0,2020-09-09,,3,Ibuprofen 400mg tablets (Alliance Healthcare (Distribution) Ltd) 250 tablet,,977811000001109,AMP,,1,,Ibuprofen 400mg tablets (Alliance Healthcare (Distribution) Ltd),,,,1,,,,Ibuprofen 400mg tablets,,,,2089901000001107,42104911000001104,VMPP,,Ibuprofen 400mg tablets 250 tablet,250.0,428673006.0,VMP,,1,,,,1,,,Ibuprofen 400mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-07-28,329653008.0,776287003.0,VTM,,,Ibuprofen,2023-02-06,38268001.0,Ibuprofen 400.0 nan,Oral,Oral tablet,Alliance Healthcare (Distribution) Ltd
AMPP,14283111000001108,14283211000001102,,,,,4,Haddenham Veni class 1 (18-21mmHg) below knee closed toe lymphoedema garment regular size I Beige (Haddenham Healthcare Ltd) 2 device,,33001311000001104,AMP,,1,,Haddenham Veni class 1 (18-21mmHg) below knee closed toe lymphoedema garment regular size I Beige (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Veni class 1 (18-21mmHg) below knee closed toe lymphoedema garment regular size I,,,,14063811000001106,33501811000001106,VMPP,,Lymphoedema garments below knee closed toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,39319711000001102,39319811000001105,,,,,3,Melatonin 3mg capsules (A A H Pharmaceuticals Ltd) 30 capsule 3 x 10 capsules,3 x 10 capsules,38768111000001109,AMP,,1,,Melatonin 3mg capsules (A A H Pharmaceuticals Ltd),,,,1,,,,Melatonin 3mg capsules,,,,3144701000001104,7821311000001100,VMPP,,Melatonin 3mg capsules 30 capsule,30.0,428641000.0,VMP,,7,,,,1,,,Melatonin 3mg capsules,,,,,,,1,,1.0,428641000.0,428641000.0,,,776664000.0,VTM,,,Melatonin,2023-02-06,116523008.0,Melatonin 3.0 nan,Oral,Oral capsule,A A H Pharmaceuticals Ltd
AMPP,17725211000001107,17725311000001104,,1.0,2021-07-01,,4,Cuiwear male urostomy support trunks central medium LT32 Navy (CUI International) 1 device,,6108511000001104,AMP,,9,,Cuiwear male urostomy support trunks central medium LT32 Navy (CUI International),,,,2,,,,Cuiwear male urostomy support trunks central medium,,,,9656111000001105,7293711000001103,VMPP,,Ostomy bag covers 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Ostomy bag covers,,,,,,,4,,,,,,,,,,,,,,,,,CUI International
AMPP,32948611000001106,32948711000001102,,,,,4,Parafricta boxer XX large White (APA Parafricta Ltd) 1 device,,18442211000001102,AMP,,1,,Parafricta boxer XX large White (APA Parafricta Ltd),,,,2,,,,Parafricta boxer XX large,,,,18471511000001106,18470611000001100,VMPP,,Low friction products 1 device,1.0,3318711000001107.0,VMP,,7,7.0,,,3,,,Low friction products,4.0,2011-08-01,Low friction garments,,,,4,,,,,,,,,,,,,,,,,APA Parafricta Ltd
AMPP,19426211000001102,19426411000001103,,1.0,2016-10-26,,3,Iscador M c Hg 100nanograms/1ml solution for injection ampoules (Weleda (UK) Ltd) 7 ampoule,,19426111000001108,AMP,Iscador M c Hg 100nanograms/1ml inj ampoules,9,,Iscador M c Hg 100nanograms/1ml solution for injection ampoules (Weleda (UK) Ltd),,,,1,,,,Iscador M c Hg 100nanograms/1ml solution for injection ampoules,,,,2091501000001104,19437611000001101,VMPP,,Apple mistletoe 100nanograms/1ml with Mercuric sulfate solution for injection ampoules 7 ampoule,7.0,413516001.0,VMP,,7,7.0,,,1,,,Apple mistletoe 100nanograms/1ml with Mercuric sulfate solution for injection ampoules,4.0,2013-08-01,Apple mistletoe 100nanograms/1ml with Mercuric sulphate solution for injection ampoules,1.0,2016-10-26,,4,,1.0,258773002.0,413516001.0,,,1.14662110000011e+16,VTM,,,Apple mistletoe + Mercuric sulfate,,,Apple mistletoe nan nan,Subcutaneous,Solution for injection,Weleda (UK) Ltd
AMPP,17841911000001100,17842011000001107,,,,,3,Simvastatin 20mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) 150 ml,,17305211000001104,AMP,,1,,Simvastatin 20mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),,,,1,,,,Simvastatin 20mg/5ml oral suspension sugar free,,,,2089901000001107,17369311000001105,VMPP,,Simvastatin 20mg/5ml oral suspension sugar free 150 ml,150.0,258773002.0,VMP,,1,,,,2,,,Simvastatin 20mg/5ml oral suspension sugar free,,,,,,,1,1.0,,,,,,777537002.0,VTM,,,Simvastatin,2023-02-06,96304005.0,Simvastatin 4.0 nan,Oral,Oral suspension,Alliance Healthcare (Distribution) Ltd
AMPP,4417211000001106,4417311000001103,,1.0,2015-09-04,,3,Atracurium besilate 250mg/25ml solution for injection vials (A A H Pharmaceuticals Ltd) 1 vial,,4416911000001100,AMP,,9,,Atracurium besilate 250mg/25ml solution for injection vials (A A H Pharmaceuticals Ltd),,,,1,,,,Atracurium besilate 250mg/25ml solution for injection vials,2009-01-21,Atracurium besilate 250mg/25ml solution for infusion vials,,3144701000001104,35904311000001102,VMPP,,Atracurium besilate 250mg/25ml solution for injection vials 1 vial,1.0,415818006.0,VMP,,1,1.0,,,1,,,Atracurium besilate 250mg/25ml solution for injection vials,4.0,2009-01-21,Atracurium besilate 250mg/25ml solution for infusion vials,,,,1,,25.0,258773002.0,415818006.0,2018-10-18,334033003.0,774694009.0,VTM,,,Atracurium,2023-02-06,74074008.0,Atracurium besilate 10.0 nan,Intravenous,Solution for injection,A A H Pharmaceuticals Ltd
AMPP,8942911000001105,8943011000001102,,1.0,2018-10-01,,4,Spring truss inguinal rat-tail single left 91cm (E Smith and Company (Surgical) Ltd) 1 truss,,6496111000001107,AMP,,9,,Spring truss inguinal rat-tail single left 91cm (E Smith and Company (Surgical) Ltd),,,,2,,,,Spring truss inguinal rat-tail single left,2006-01-05,"Spring truss inguinal rat-tail, single left",,3326311000001103,7296611000001101,VMPP,,Spring truss inguinal rat-tail single left 1 truss,1.0,3320411000001108.0,VMP,,7,7.0,,,3,,,Spring truss inguinal rat-tail single left,4.0,2006-01-05,"Spring truss inguinal rat-tail, single left",,,,1,,,,,,,,,,,,,,,,,E Smith and Company (Surgical) Ltd
AMPP,11136611000001107,11136711000001103,,1.0,2008-05-29,,1,Polytar liquid (Waymade Healthcare Plc) 250 ml,,946711000001103,AMP,,9,,Polytar liquid (Waymade Healthcare Plc),,,,1,,,,Polytar liquid,,,1.0,2091401000001103,3552811000001109,VMPP,,Generic Polytar liquid 250 ml,250.0,258773002.0,VMP,,7,,,,2,,,Generic Polytar liquid,,,,1.0,2016-01-12,,4,,,,,,,,,,,,,,Arachis oil extract of crude coal tar 3.0 nan | Cade oil 3.0 nan | Coal tar solution 1.0 nan | Pine tar 3.0 nan,Cutaneous,Shampoo,Waymade Healthcare Plc
AMPP,5281211000001106,5281311000001103,,1.0,2010-05-04,,3,Augmentin-Duo 400/57 oral suspension (Dowelhurst Ltd) 70 ml,,1030511000001103,AMP,,9,,Augmentin-Duo 400/57 oral suspension (Dowelhurst Ltd),,,,1,,,,Augmentin-Duo 400/57 oral suspension,2006-12-15,Augmentin-Duo 400/57 oral suspension (PI),1.0,5283211000001105,37083711000001108,VMPP,,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free 70 ml,70.0,258773002.0,VMP,,2,2.0,,,1,,,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,4.0,2004-11-18,Co-amoxiclav 400mg/57mg oral suspension sugar free,,,,1,1.0,5.0,258773002.0,733015007.0,2019-04-25,323542003.0,774587000.0,VTM,,,Co-amoxiclav,2023-08-29,3.94630110000011e+16,Amoxicillin trihydrate 80.0 nan | Potassium clavulanate 11.4 nan,Oral,Oral suspension,Dowelhurst Ltd
AMPP,26135811000001104,26136011000001101,,1.0,2018-06-01,,4,Haddenham Veni class 1 (18-21mmHg) tights open toe lymphoedema garment long size VIII White (Haddenham Healthcare Ltd) 1 device,,33019111000001100,AMP,,9,,Haddenham Veni class 1 (18-21mmHg) tights open toe lymphoedema garment long size VIII White (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Veni class 1 (18-21mmHg) tights open toe lymphoedema garment long size VIII,,,,14063811000001106,33508611000001104,VMPP,,Lymphoedema garments tights/panty open toe 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments tights/panty open toe,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,28388311000001108,28388411000001101,,1.0,2015-04-01,1.0,4,KoCarbon Occlusive dressing 4cm x 6.5cm (Treehugga Ltd) 1 dressing,,28388111000001106,AMP,,9,,KoCarbon Occlusive dressing 4cm x 6.5cm (Treehugga Ltd),,,1.0,2,,,,KoCarbon Occlusive dressing 4cm x 6.5cm,,,,28395511000001106,28388011000001105,VMPP,1.0,Activated charcoal non-absorbent dressing 4cm x 6.5cm 1 dressing,1.0,3320111000001103.0,VMP,,7,,,,3,,1.0,Activated charcoal non-absorbent dressing 4cm x 6.5cm,,,,1.0,2015-04-01,,2,,,,,,,,,,,,,,,,,Treehugga Ltd
